,Ids,Prediction
17592,29023,[1104.61198955]
17593,85623,[2411.53557851]
17594,66865,[27815.64078992]
17595,67185,[-119950.04567323]
17596,83490,[39630.89911831]
17597,83706,[-118112.75944595]
17598,57982,[-4604.63786961]
17599,34234,[-7203.73908546]
17600,90794,[11283.26222763]
17601,59711,[4207.10414491]
17602,67366,[-287829.23842158]
17603,90125,[146796.25634395]
17604,54103,[12189.14721729]
17605,72174,[-2908063.4764329]
17606,58436,[-8611.49384502]
17607,74740,[-14323.57317072]
17608,41816,[-1129.72321776]
17609,74554,[-41945.97134941]
17610,47876,[6933.16668743]
17611,72628,[-1393.22313534]
17612,50245,[6344.83964474]
17613,60503,[6646.92554054]
17614,47631,[2978.23961408]
17615,94967,[-17505.319977]
17616,60174,[1977325.62518288]
17617,45890,[1960376.1418188]
17618,32959,[-5394.12644367]
17619,52715,[-26068.8406669]
17620,77784,[-25733.45957636]
17621,88501,[-9106.96277205]
17622,27409,[14136.2478833]
17623,52967,[2081029.0968282]
17624,93074,[12925.092265]
17625,76090,[-27.3223346]
17626,39288,[-23538.0809132]
17627,25235,[-3406210.93785665]
17628,82019,[-8576.22095081]
17629,76596,[-20834.68892491]
17630,26389,[16658.27814008]
17631,50464,[-13204.05664095]
17632,50373,[-610618.53736179]
17633,62173,[1551.56410071]
17634,42148,[42943.71519644]
17635,33453,[-3313.87465355]
17636,69392,[24082.11892712]
17637,77062,[20091.6976477]
17638,91153,[12314.65183021]
17639,66641,[45929.6204907]
17640,95301,[-5050.39652991]
17641,98893,[-27342.92725672]
17642,21230,[-358.51028185]
17643,37835,[15420.53253577]
17644,41291,[-7675.49679639]
17645,25785,[-170162.0237328]
17646,90743,[10812.46467329]
17647,56568,[-6580.67676028]
17648,36898,[-193956.68214644]
17649,27373,[-25968.96495378]
17650,96065,[-22759.50852982]
17651,88369,[2226641.44327526]
17652,66241,[-16296.92408457]
17653,77890,[3085.48035661]
17654,57099,[28246.58995799]
17655,31442,[5480.25784161]
17656,86108,[-41775.94773057]
17657,49999,[3700.82015717]
17658,95909,[228764.1134598]
17659,26751,[-15086.6138513]
17660,48213,[8849.76002816]
17661,66046,[-5111.23866486]
17662,32543,[-272218.85356863]
17663,37328,[-17978.89459791]
17664,60399,[21432.18226365]
17665,44548,[11810.78598877]
17666,66801,[172369.87041477]
17667,42844,[-1193.76280601]
17668,34242,[-1920.2231235]
17669,56339,[88591.18149595]
17670,22351,[5899.91650385]
17671,72593,[-8387.96159953]
17672,77777,[15957.24896917]
17673,37366,[-1668975.43582249]
17674,97147,[3273145.73934613]
17675,35576,[1020.1606821]
17676,72241,[-31998.40643856]
17677,39843,[56466.08650184]
17678,23143,[-4036.77078315]
17679,85493,[1537.45228763]
17680,30467,[29403.62556646]
17681,20060,[62239.72949137]
17682,84810,[-4387.88423528]
17683,88881,[-32249.69216853]
17684,36549,[-33972.15163244]
17685,22652,[-152965.08163754]
17686,64925,[-14596.87037701]
17687,37267,[-10214512.64283981]
17688,54681,[2019349.12166495]
17689,81727,[-1510687.80624677]
17690,33878,[18064.09674848]
17691,91769,[-100918.57906695]
17692,38880,[1124.47047397]
17693,26302,[60921.80733607]
17694,57460,[-48651.10161125]
17695,78097,[-4275.90563373]
17696,63868,[1402671.19450207]
17697,20388,[-53466.38166394]
17698,29643,[1147711.93539574]
17699,84248,[166087.79670526]
17700,22742,[24822.47351752]
17701,90905,[-120138.64114966]
17702,95824,[-273056.90009104]
17703,54329,[9030.67834914]
17704,87771,[2385605.76325312]
17705,82915,[-2909.51449084]
17706,21954,[-53645.54155058]
17707,51697,[-1315.1554249]
17708,31913,[-3545.72219663]
17709,42197,[127.76174111]
17710,96469,[-34394.08569705]
17711,96366,[10429675.7248743]
17712,42520,[31292.64701654]
17713,50396,[-850581.42623294]
17714,56562,[-2424493.06912113]
17715,35636,[14476.16116775]
17716,87722,[-35244.37978511]
17717,70524,[4006.32593414]
17718,37635,[12454.72925505]
17719,20927,[1944718.55962234]
17720,30270,[-19601.22298806]
17721,81771,[2632.39416443]
17722,53271,[-5452768.4737436]
17723,40135,[-13286.93612729]
17724,97071,[116546.93554444]
17725,57922,[5489387.05078347]
17726,49663,[-742384.28964749]
17727,64767,[-36822.18560397]
17728,71110,[62036631.21809547]
17729,35110,[-9607.0922254]
17730,48789,[-4244.3327681]
17731,74488,[-21760.11717854]
17732,34023,[-83111.88716191]
17733,66673,[47484.05198486]
17734,69707,[2245297.90462049]
17735,40187,[302653.83257609]
17736,45589,[266853.39864474]
17737,75385,[-4272324.84444047]
17738,75093,[688.8023674]
17739,77048,[-14387.15762988]
17740,77656,[-8307739.40154396]
17741,41605,[12937.14614961]
17742,46648,[-23767377.67698534]
17743,27236,[-13101.57165321]
17744,31971,[5571.47185791]
17745,38288,[1856916.53180055]
17746,69179,[23899.50379171]
17747,85572,[9793.0714384]
17748,21841,[-279865.0651639]
17749,31011,[-1780271.52010616]
17750,68952,[325335.97575615]
17751,27416,[-21814.40145368]
17752,28698,[-62974.41490307]
17753,55703,[-23132.97994985]
17754,35118,[5323.31202518]
17755,61939,[6420.71157359]
17756,35668,[-25565.8170483]
17757,85762,[141418.54336923]
17758,91671,[129576.2559602]
17759,97435,[-6787.32323668]
17760,58328,[-3761.0739721]
17761,81987,[931919.68707645]
17762,89485,[23626.11550851]
17763,44624,[13730.96967225]
17764,69154,[49051.19339893]
17765,28676,[-18502.60312147]
17766,41233,[-46070.17950288]
17767,98309,[43353.23651615]
17768,63734,[-9737.9620196]
17769,86992,[-4379.46231828]
17770,73599,[1103.98656548]
17771,69498,[-10859.79229461]
17772,73910,[7615.67001907]
17773,73170,[-1892275.01084465]
17774,29315,[-18770.14250459]
17775,37672,[8411.50546789]
17776,45293,[-252448.13552023]
17777,31526,[-106951.7296115]
17778,75486,[-2003861.45962027]
17779,66109,[-79127.4397354]
17780,23044,[-24921.52614015]
17781,56722,[2720751.33839471]
17782,25535,[2963.7471977]
17783,37437,[-1127438.73876649]
17784,20175,[-9371847.82001411]
17785,26907,[-7087.46628635]
17786,94122,[-2355.68296414]
17787,79206,[4012.26792769]
17788,47507,[-117136.0173777]
17789,52956,[42955.69892026]
17790,40896,[-754.91899535]
17791,72652,[-7100.35585371]
17792,85178,[-299.53758595]
17793,88987,[211632.86128969]
17794,62184,[190800.39814765]
17795,67688,[-41826.23405862]
17796,23812,[-9155.43449944]
17797,21943,[-9236465.86883704]
17798,30502,[-10609.78795232]
17799,55866,[-23321.64390866]
17800,39763,[10178.85383329]
17801,86836,[12358.80919518]
17802,48350,[-14063.11860087]
17803,71238,[13759.20728333]
17804,61268,[-6961.20086939]
17805,40826,[-15002.7807275]
17806,49225,[87092.78443435]
17807,36837,[-28320.29792478]
17808,92046,[-81934.73420141]
17809,95797,[26464.4729884]
17810,91195,[201843.32897024]
17811,26736,[-23483.37763129]
17812,47949,[12511.91717214]
17813,33340,[-21623.99851192]
17814,40973,[450356.43463431]
17815,63555,[-131822.12543601]
17816,28938,[30229.78865567]
17817,61565,[-13927.77850606]
17818,72267,[8944.5471241]
17819,45543,[-19464.87334142]
17820,46192,[-176171.02729661]
17821,71703,[-24458.15651861]
17822,68834,[-4361.49225958]
17823,96058,[2873.30993386]
17824,20119,[-28219.56218389]
17825,76789,[33328.46699074]
17826,20375,[-14885.75583226]
17827,83735,[-1220611.71890821]
17828,85898,[15031.80028882]
17829,70244,[-624443.13443372]
17830,82237,[-1982.39281463]
17831,36102,[-1776683.21764966]
17832,99820,[-7839.18039605]
17833,33894,[-418298.41833626]
17834,57566,[-517231.30945048]
17835,49061,[1870.17556193]
17836,39321,[2661.01494358]
17837,43974,[926.42018786]
17838,45602,[7434.74016123]
17839,45294,[-25159.24069732]
17840,30055,[-60675.49004566]
17841,49387,[-15328.72326781]
17842,33881,[10462.58994248]
17843,90546,[-53691.07996799]
17844,72189,[16108.65073733]
17845,75916,[-10637.03373508]
17846,40408,[-5126.7050396]
17847,85317,[60447.05757975]
17848,21329,[-12608.27377419]
17849,74198,[25866.45583879]
17850,87814,[15401.90413428]
17851,57129,[14826.15070846]
17852,25464,[402192.29816132]
17853,60408,[-108371.66967601]
17854,41342,[231302.83719487]
17855,63981,[-23611.3784346]
17856,44276,[7435.44614267]
17857,45830,[-4721.00056937]
17858,66217,[-12949.74438671]
17859,30265,[26908.66350216]
17860,91457,[189967.73028259]
17861,60540,[-1564512.52826535]
17862,29860,[-7961.22354694]
17863,24149,[10481.53000036]
17864,60287,[171036.81256909]
17865,86307,[151458.00380958]
17866,65571,[-22133.17462081]
17867,85745,[-10735.88272006]
17868,95657,[-3546.88272832]
17869,46274,[23256.05043605]
17870,25055,[197110.91097668]
17871,81245,[-9542.48214688]
17872,93861,[-19245.30801876]
17873,83794,[-7133413.22920559]
17874,98823,[-22109.28403901]
17875,85802,[-25176.34002407]
17876,23102,[-550705.81912908]
17877,71306,[-31037.2208394]
17878,44072,[-1598748.80789117]
17879,37997,[42986.44437327]
17880,62780,[15837.02537819]
17881,77118,[24521.26435975]
17882,56508,[2130.9238704]
17883,89996,[156791.07645777]
17884,42248,[-22082.51541412]
17885,57916,[-267759.17406639]
17886,75271,[-149767.31800311]
17887,97999,[-17086.19155777]
17888,54979,[139400.70775208]
17889,64165,[17537.29117267]
17890,29221,[-1917.76673659]
17891,44130,[744.21284795]
17892,23611,[-3910845.4115492]
17893,65299,[-6249.07292129]
17894,81213,[1410830.03882086]
17895,67590,[-2204330.20633324]
17896,61316,[7875.96089169]
17897,43990,[249049.54843144]
17898,22286,[-10909.78397571]
17899,79520,[-886502.7632283]
17900,34426,[2335639.25782969]
17901,74406,[3363.07169528]
17902,63729,[-660988.78284565]
17903,64875,[-44637.31034028]
17904,59236,[11541.60484222]
17905,72135,[501610.23713145]
17906,48033,[99190.17500232]
17907,31379,[-33949.75947132]
17908,51983,[771444.49148265]
17909,26848,[-175803.57397978]
17910,29132,[16367.7457497]
17911,38692,[124715.08654928]
17912,74338,[-4619.57715668]
17913,56561,[13358.0538892]
17914,63531,[-4287.24951002]
17915,42542,[-82441.93403791]
17916,86810,[3170.77994018]
17917,39313,[50973.96910244]
17918,96291,[-3280.61723036]
17919,78540,[7760.5852989]
17920,49408,[400.28861799]
17921,96926,[882946.58384824]
17922,69620,[13859.00585833]
17923,96379,[1413.49444155]
17924,73758,[-321121.9078365]
17925,29651,[-15770.00157619]
17926,66669,[-39036.05566079]
17927,48905,[278790.3059835]
17928,41752,[-51112.67974115]
17929,49875,[5131.75685636]
17930,63597,[-2236684.64301888]
17931,66487,[-32722.72045175]
17932,46434,[-284074.69673685]
17933,47553,[360029.30292121]
17934,63765,[-23764.5500991]
17935,98919,[-192690.78617653]
17936,26761,[-2763.45356332]
17937,89147,[23276372.56515886]
17938,57996,[5690.87486015]
17939,38355,[-578520.33414682]
17940,25218,[-33108.02814577]
17941,65274,[-3788.89023147]
17942,64541,[25526.64060794]
17943,25406,[-1071.95929598]
17944,48689,[9143.92308664]
17945,67398,[55332.98879973]
17946,68863,[10092.24080402]
17947,77936,[11501.78656945]
17948,97283,[-247836.91239836]
17949,63073,[854456.17302947]
17950,21420,[35298.43109702]
17951,91910,[139222.19730352]
17952,74899,[-6968.76315657]
17953,37861,[-429052.1094899]
17954,68444,[-4196.90255127]
17955,34787,[-993097.95142812]
17956,69277,[-37353.98286301]
17957,23637,[322807.51734306]
17958,39262,[-211755.28309914]
17959,88584,[2453.52672494]
17960,42215,[-172159.95997556]
17961,46524,[803620.40371473]
17962,22811,[21319.24912226]
17963,71535,[-29141.98975516]
17964,60599,[29381.50938411]
17965,90464,[-126831.18102252]
17966,66075,[9320.79047341]
17967,72913,[-2889.54568759]
17968,43290,[11861.71687696]
17969,55118,[50.68647753]
17970,75479,[-1624.47927993]
17971,36628,[-389147.94380556]
17972,27874,[-2387.03241568]
17973,64038,[-192336.19959058]
17974,69663,[-27988.38862567]
17975,60158,[357.74702442]
17976,21208,[-100039.49893001]
17977,83006,[-10707.50057576]
17978,92550,[3219.13186162]
17979,69376,[641717.39246574]
17980,78728,[-19032447.0054851]
17981,36188,[5886.97528646]
17982,80295,[-9238.05257145]
17983,80746,[4089.12628923]
17984,60999,[110556.55871214]
17985,82925,[20866.44921289]
17986,88579,[-22275.51395179]
17987,43201,[1843.99846954]
17988,59509,[168684.46301427]
17989,62100,[79617.23628245]
17990,46021,[1455367.17592361]
17991,94809,[64759.19839523]
17992,67123,[1698.0337465]
17993,50568,[-21676.6427152]
17994,66921,[-3369150.69244455]
17995,31363,[-34355.15283928]
17996,61621,[1082473.32736025]
17997,39221,[21602.47636437]
17998,57424,[20101.44356786]
17999,99763,[-39922.8478422]
18000,43324,[-40785.66161072]
18001,75817,[-57206.7964594]
18002,90779,[-5063.78042084]
18003,28868,[-7936.88169989]
18004,98986,[-5660.41078437]
18005,68917,[-22621.07749728]
18006,36278,[737838.34409978]
18007,34420,[-1291.22848654]
18008,34829,[11901336.37012652]
18009,89943,[2482.98929462]
18010,55967,[-11736.64289602]
18011,25106,[-46665.31668662]
18012,44278,[-1990902.24813671]
18013,33849,[434744.2616604]
18014,54388,[-20294.87146461]
18015,74627,[10250.09566337]
18016,43926,[17317.09384558]
18017,52577,[36138.0879316]
18018,69462,[109613.90700197]
18019,51598,[29971.04988099]
18020,47932,[14686130.27050878]
18021,20479,[10570.37361342]
18022,99028,[-28441.62210978]
18023,25598,[9639.23286504]
18024,81801,[-162080.71747357]
18025,62399,[-13860.05151949]
18026,44914,[13177.0035786]
18027,66910,[130106.77100706]
18028,39760,[161326.4991539]
18029,84699,[-59941.41229242]
18030,57386,[-3768.44571252]
18031,35353,[56341.31276107]
18032,83645,[-1290285.54330322]
18033,93851,[1889.9483067]
18034,83484,[35610.3125883]
18035,83824,[6630.82892942]
18036,81470,[11415.30772225]
18037,95885,[8107.83240723]
18038,53147,[414274.90417355]
18039,98601,[159929.77527109]
18040,26933,[224467.88439622]
18041,23202,[2823915.50707134]
18042,71756,[2362572.92955806]
18043,80822,[1908217.67154087]
18044,97548,[3589.28603898]
18045,38483,[81708.97359953]
18046,41834,[805.38383077]
18047,39002,[909479.86005791]
18048,68607,[31019.8134477]
18049,60092,[-2919.11545711]
18050,73433,[16608.5970248]
18051,95981,[-10325.1489006]
18052,20962,[14044.12384946]
18053,63772,[-11928.91510486]
18054,83543,[1050.97954194]
18055,67141,[1434941.92604341]
18056,28655,[3634.3836487]
18057,21931,[29708.67096264]
18058,44831,[12646.52641968]
18059,60524,[320881.30842096]
18060,23164,[42556.59522836]
18061,85818,[8411.04331524]
18062,75260,[53277.3341754]
18063,44073,[429323.03215904]
18064,26776,[356438.96206893]
18065,80762,[-516804.68789916]
18066,31065,[-19621.01350675]
18067,38512,[1782082.94863419]
18068,56369,[276011.55845876]
18069,45618,[317003.45242743]
18070,55020,[-19795.49114054]
18071,80613,[20008.55526694]
18072,78692,[-9392.30895487]
18073,28311,[-637.74958724]
18074,66028,[26982.33675546]
18075,34989,[110945.72637479]
18076,98006,[8873579.36956198]
18077,43864,[-865074.60323667]
18078,43257,[-373703.7983982]
18079,30177,[185706.21306224]
18080,57453,[-6746.86655751]
18081,58457,[173954.6127469]
18082,27557,[-9197270.63745475]
18083,89527,[6607.1713987]
18084,87130,[65475.1921619]
18085,70622,[-8329.30069181]
18086,38552,[13769.05807606]
18087,80849,[6795.84993839]
18088,47114,[139001.07759627]
18089,98851,[49347.6683477]
18090,93415,[23319.48179263]
18091,85154,[16586.18606899]
18092,56621,[-18842.70101567]
18093,86808,[-49349.15260424]
18094,73221,[-3907.54150608]
18095,72055,[-2109.96126289]
18096,50311,[-26778.54733465]
18097,23077,[135231.53142345]
18098,89316,[-157.50176819]
18099,29390,[222969.49000476]
18100,72439,[787952.49935346]
18101,86988,[4701.0568227]
18102,61971,[21549.94302555]
18103,49300,[8941.69912482]
18104,88516,[-11438.84506365]
18105,67575,[51108.6118785]
18106,51868,[17870.41339067]
18107,99979,[3926.25312927]
18108,76353,[-10714.73117545]
18109,50779,[-3628255.27025997]
18110,64490,[18785.92956156]
18111,32188,[-4004.51904617]
18112,24439,[-1570.3824678]
18113,73902,[-2411648.78856795]
18114,35973,[-4255.34049723]
18115,61375,[-11597.14973314]
18116,84711,[-7866.34787765]
18117,46668,[-2698.84307056]
18118,99491,[6242.48117454]
18119,52521,[24036.4541182]
18120,36398,[-16535.13236181]
18121,42252,[-3173.45393616]
18122,27291,[3216.11197888]
18123,99145,[-5183.31464618]
18124,76306,[-11998438.48484389]
18125,37790,[-8452468.64567457]
18126,47832,[8163.23742081]
18127,82822,[627847.73185129]
18128,34526,[-6228.44938885]
18129,64456,[10539.64311863]
18130,83314,[53321.60809508]
18131,41915,[-271601.70462344]
18132,56967,[-2779.2174364]
18133,31156,[-3492.87306232]
18134,99940,[2945.403607]
18135,99241,[350512.2451711]
18136,70116,[-172384.57501419]
18137,29709,[-136585.36708006]
18138,20556,[57026.22333263]
18139,75015,[9351.75013425]
18140,77171,[7422.86469289]
18141,42339,[-29452.49348687]
18142,37373,[-3126126.10489302]
18143,91967,[9490.83106748]
18144,26393,[525412.73939007]
18145,54434,[2232.0729572]
18146,71934,[-62239.29756956]
18147,57756,[-8659.80348316]
18148,52120,[-14826.43582206]
18149,76654,[-241200.79311622]
18150,51846,[1950059.80340492]
18151,59961,[-24512.14074677]
18152,68007,[-4346.48585139]
18153,58242,[-39511.97326086]
18154,92444,[-32965.05455771]
18155,79591,[312888.53401818]
18156,98856,[-1455699.50217473]
18157,47749,[14141.64337715]
18158,66307,[-4494.99606548]
18159,62837,[26669.97053151]
18160,94241,[-88487.01752123]
18161,34085,[-26211.147839]
18162,31335,[11155.49789129]
18163,74310,[-2879.2145224]
18164,20320,[-964563.14113197]
18165,87330,[-2490.73709093]
18166,80978,[-53671.08971174]
18167,87420,[11280.45635]
18168,78701,[77906.64381246]
18169,29233,[18261.84247628]
18170,48223,[452260.58617633]
18171,77677,[11665.5594157]
18172,53021,[-11627.19528238]
18173,55875,[10051.86359418]
18174,83248,[3410.248049]
18175,56381,[-58460.95109179]
18176,63860,[-6237.24469757]
18177,32881,[6254.46517572]
18178,75866,[155116.37486572]
18179,84474,[57817.27402073]
18180,83158,[-226416.88814086]
18181,45306,[-961099.51362918]
18182,36604,[-8838.82356512]
18183,79460,[-10132.52514168]
18184,21053,[-2334699.67580038]
18185,88006,[2003920.91867943]
18186,62301,[-24110.71690314]
18187,75630,[237599.50690587]
18188,84561,[-4218.8779374]
18189,67412,[-25143.00563996]
18190,53857,[435709.06081684]
18191,26309,[27551.9947323]
18192,51054,[13553.58713763]
18193,76227,[131402.06101636]
18194,53388,[4073.09147625]
18195,30548,[-4230680.6662356]
18196,38018,[18097.91520823]
18197,21998,[7453.10744225]
18198,73245,[-15037.09770466]
18199,75901,[7620.18130817]
18200,23644,[10776.36242603]
18201,26750,[-12571.68452342]
18202,50911,[-307525.46759842]
18203,68839,[107381.26986649]
18204,49830,[248495.66514962]
18205,49369,[144476.45186981]
18206,76928,[-1922.34871382]
18207,32195,[70733.86326254]
18208,64744,[51518.98973804]
18209,99921,[120285.92251328]
18210,32057,[259.8297044]
18211,41030,[-2968.22515447]
18212,39670,[-1209138.54037462]
18213,32560,[102019.47205801]
18214,34067,[-26693.70767832]
18215,44471,[254717.39675018]
18216,20204,[11835.75677845]
18217,95300,[-31268.46365685]
18218,80077,[-572.91154254]
18219,54579,[-2142.43491678]
18220,29393,[-259426.49051393]
18221,83083,[152.33043322]
18222,66720,[203341.78003594]
