,Ids,Prediction
17230,82895,[-50.73064457]
17231,98464,[259.39570863]
17232,42894,[-120.47568993]
17233,89049,[-110.95913712]
17234,34731,[155.50313791]
17235,44782,[211.35406294]
17236,42863,[84.16155012]
17237,61488,[-216.77031444]
17238,69840,[-319.45824618]
17239,35004,[87.75148695]
17240,51865,[-341.88716785]
17241,90336,[-429.25540928]
17242,26854,[13.81514078]
17243,64035,[101.71109018]
17244,97872,[-330.95371268]
17245,24962,[486.46827912]
17246,20233,[-109.5727747]
17247,69648,[144.21868686]
17248,32326,[-18.47619746]
17249,94950,[-306.20767188]
17250,78680,[75.85822655]
17251,28081,[21.30661628]
17252,90631,[-347.62166488]
17253,58420,[228.20542191]
17254,63335,[-26.40472916]
17255,44964,[-36.38444382]
17256,26793,[-57.05769066]
17257,51840,[154.92225993]
17258,72050,[412.39398178]
17259,57044,[-21.46884825]
17260,69330,[-480.20167593]
17261,51279,[29.77775801]
17262,77679,[-490.29540319]
17263,82082,[-231.61391426]
17264,65039,[-135.93519192]
17265,46828,[-3.33573781]
17266,98523,[323.46217299]
17267,62581,[604.27022569]
17268,84003,[-60.87360728]
17269,89322,[-59.82364557]
17270,53952,[-134.82311072]
17271,67398,[68.67508905]
17272,41094,[-1.16116602]
17273,80972,[99.4240294]
17274,62011,[-21.72022961]
17275,25377,[-34.3905924]
17276,40853,[166.56636208]
17277,43912,[-50.82334907]
17278,48690,[-190.98591773]
17279,30491,[351.61148479]
17280,45747,[307.09260112]
17281,89148,[-32.22701088]
17282,27616,[183.55980164]
17283,31154,[321.54827451]
17284,26922,[-91.47677014]
17285,87075,[-58.91991971]
17286,71122,[-472.04954982]
17287,31087,[-42.80525951]
17288,92571,[-8.80070662]
17289,81046,[451.16305514]
17290,77662,[123.6064382]
17291,33213,[-220.49635456]
17292,51618,[30.62848707]
17293,25088,[197.90145244]
17294,59661,[-111.14628427]
17295,61758,[78.19595415]
17296,25203,[98.81186554]
17297,36096,[87.84821249]
17298,70528,[290.56638708]
17299,37714,[204.32665775]
17300,42833,[318.44675579]
17301,38275,[-155.62815983]
17302,74163,[-101.28818991]
17303,99248,[18.53948775]
17304,20619,[-170.00555292]
17305,89846,[-158.05958667]
17306,36654,[167.20398107]
17307,57674,[50.53020556]
17308,25234,[-526.06389258]
17309,43611,[39.5535601]
17310,61499,[86.73672716]
17311,65055,[274.75182036]
17312,96110,[-302.82004566]
17313,54161,[4.62158705]
17314,44351,[-324.23710719]
17315,51219,[107.57144031]
17316,99086,[-65.37409235]
17317,82050,[-167.03192347]
17318,24844,[404.80255091]
17319,45035,[-242.93311377]
17320,43481,[-373.47039614]
17321,88208,[-135.69627586]
17322,91089,[-169.28735164]
17323,35126,[492.60838128]
17324,87184,[-228.98683425]
17325,27733,[148.17717869]
17326,27408,[18.06518803]
17327,84334,[-172.75368425]
17328,25871,[-71.92685096]
17329,38033,[-251.53513914]
17330,35867,[-34.81886029]
17331,98690,[-332.39755273]
17332,57736,[-135.87769403]
17333,88143,[454.65956551]
17334,65761,[-425.92371236]
17335,67365,[-153.79744813]
17336,68849,[-171.46523395]
17337,90098,[12.16971326]
17338,58346,[-439.24228261]
17339,68277,[-171.90085797]
17340,30336,[88.47890347]
17341,52241,[245.20452925]
17342,23961,[156.81461499]
17343,77830,[-36.5521104]
17344,87695,[-245.78289313]
17345,66427,[-127.07520272]
17346,51085,[-416.09538468]
17347,92389,[217.36282416]
17348,79300,[163.05372498]
17349,43097,[116.79895949]
17350,49603,[97.99333317]
17351,84986,[424.72125193]
17352,61528,[-352.01963852]
17353,71874,[-136.14947885]
17354,41168,[264.68045209]
17355,91906,[377.72802777]
17356,56637,[-109.39756957]
17357,72691,[3.35085552]
17358,32179,[367.33987489]
17359,55113,[-102.03843366]
17360,56844,[-305.45083918]
17361,90997,[-217.80869723]
17362,62268,[130.32988896]
17363,66374,[237.63150263]
17364,81000,[-269.06741451]
17365,76142,[129.47191845]
17366,33385,[72.29795316]
17367,91945,[89.5265551]
17368,22505,[-477.55952307]
17369,59776,[30.31043602]
17370,72441,[114.27166602]
17371,32371,[-141.39407781]
17372,44219,[313.96583823]
17373,79378,[-44.11006687]
17374,20600,[331.37811238]
17375,28579,[-132.42642188]
17376,82753,[328.93634538]
17377,63269,[185.43459332]
17378,96350,[10.94279364]
17379,81505,[24.463955]
17380,91442,[324.7207787]
17381,90969,[-169.63309783]
17382,69216,[220.29308312]
17383,42440,[-183.45380457]
17384,95373,[172.86643089]
17385,84190,[178.92919135]
17386,48554,[20.37335982]
17387,24291,[579.35217102]
17388,97982,[-45.36992988]
17389,80015,[144.31656478]
17390,60399,[-7.74828142]
17391,32591,[54.55380478]
17392,48536,[-85.95567092]
17393,20015,[31.76504433]
17394,47917,[-86.6031819]
17395,76640,[56.10780757]
17396,82046,[556.83851983]
17397,64298,[-178.68489062]
17398,38457,[325.38274352]
17399,69227,[349.15692992]
17400,60481,[147.97326386]
17401,93640,[-8.97117147]
17402,96447,[-134.60026169]
17403,36928,[-2.52859695]
17404,86997,[-205.07286361]
17405,60779,[-341.56139334]
17406,54435,[-251.82608302]
17407,20658,[243.16280532]
17408,81209,[-50.09601055]
17409,24008,[-71.36655391]
17410,80263,[238.20952588]
17411,62621,[118.94683342]
17412,29348,[-58.29260269]
17413,91504,[-115.27236526]
17414,39989,[136.06342902]
17415,92034,[373.90890122]
17416,50912,[325.27898834]
17417,98362,[568.22935501]
17418,67838,[-178.01416466]
17419,90851,[425.65526682]
17420,59709,[-54.63665557]
17421,85495,[249.09271229]
17422,99280,[-289.35923234]
17423,84120,[-148.35869454]
17424,48261,[-132.2166094]
17425,65951,[-383.13483805]
17426,58348,[-36.95620673]
17427,65674,[-45.20853684]
17428,94483,[-78.23838431]
17429,64991,[-220.92260765]
17430,96569,[-394.4194904]
17431,69230,[-94.84845647]
17432,29722,[91.99239344]
17433,73790,[422.38129386]
17434,76758,[140.48402304]
17435,46964,[-80.18436643]
17436,75140,[21.59806485]
17437,99616,[-173.65630765]
17438,85318,[167.08171261]
17439,79121,[394.63271401]
17440,70471,[-120.83591073]
17441,97535,[-207.62040729]
17442,71034,[-47.52972732]
17443,49718,[-254.23022884]
17444,43242,[95.26328084]
17445,39324,[77.12167135]
17446,29408,[-429.67613845]
17447,63800,[-73.04328159]
17448,39332,[-373.51193507]
17449,23135,[-91.57328122]
17450,97424,[123.37393543]
17451,36903,[-214.6800136]
17452,53167,[318.216843]
17453,31663,[-94.7737638]
17454,76128,[112.71396684]
17455,40934,[-26.93991707]
17456,59504,[103.08458262]
17457,49321,[-89.99243142]
17458,31484,[-68.56359084]
17459,47774,[142.16546852]
17460,51099,[90.62399947]
17461,36443,[153.2472367]
17462,63743,[-67.71568547]
17463,75090,[-302.06841332]
17464,23303,[131.55376055]
17465,87984,[24.29254639]
17466,32569,[143.83408277]
17467,21199,[-197.88468332]
17468,86034,[159.48276408]
17469,92032,[-46.00220913]
17470,22644,[227.75880036]
17471,45370,[-394.08744185]
17472,86686,[-240.22259597]
17473,49865,[-80.87815117]
17474,24473,[159.6656851]
17475,76572,[-177.39693659]
17476,88339,[-266.26440599]
17477,68541,[-210.80961444]
17478,46321,[349.5418812]
17479,84366,[-85.47846231]
17480,59950,[537.36038883]
17481,56019,[220.56999661]
17482,84172,[-110.53295634]
17483,53038,[-93.82195655]
17484,32683,[29.18232083]
17485,86384,[57.27451563]
17486,33863,[96.10163484]
17487,41279,[14.06060426]
17488,33516,[45.71536157]
17489,51744,[-6.35067202]
17490,68785,[159.26468936]
17491,32413,[501.71300525]
17492,38644,[41.39555111]
17493,87318,[-494.61201801]
17494,92249,[71.23036586]
17495,22449,[48.85919049]
17496,86905,[162.24236543]
17497,38396,[113.51894054]
17498,53969,[192.86940503]
17499,49875,[310.64820682]
17500,79996,[-151.465285]
17501,31660,[-144.6679304]
17502,36843,[-241.74266083]
17503,37298,[-97.65487407]
17504,45169,[285.27852459]
17505,42345,[-221.89633927]
17506,54611,[205.92698348]
17507,91794,[145.19615349]
17508,45351,[-192.01151057]
17509,37467,[-30.99418219]
17510,80444,[126.29118343]
17511,32240,[-85.13510516]
17512,28145,[375.66076854]
17513,65098,[-82.43944859]
17514,32134,[207.51510667]
17515,29897,[-115.59694997]
17516,77368,[-173.76719896]
17517,94147,[145.30062881]
17518,46921,[196.28057408]
17519,36195,[-76.14092972]
17520,26888,[91.37719009]
17521,32335,[303.36542584]
17522,71831,[-106.36721887]
17523,36714,[-154.95996747]
17524,87202,[434.05753409]
17525,21066,[-235.58708254]
17526,76290,[-84.14492213]
17527,80827,[-121.55241472]
17528,78288,[-131.28945365]
17529,20046,[-137.52045118]
17530,65772,[35.03185803]
17531,41277,[299.09737579]
17532,51009,[157.0222406]
17533,73624,[-210.81267494]
17534,38002,[-572.0343171]
17535,42996,[84.17773936]
17536,63045,[264.07539246]
17537,68506,[208.59874433]
17538,95080,[-568.37438864]
17539,44378,[224.59719535]
17540,49517,[-189.47926649]
17541,84047,[255.00471019]
17542,91479,[301.02884101]
17543,27729,[-144.01369213]
17544,89026,[-43.87491103]
17545,57468,[158.81336904]
17546,82856,[242.63631358]
17547,83218,[263.81849716]
17548,34818,[136.57420255]
17549,27895,[181.81080891]
17550,33921,[223.01243734]
17551,94441,[-137.0503677]
17552,42656,[-101.24416701]
17553,46818,[401.45838471]
17554,95627,[38.32025992]
17555,51282,[250.83311339]
17556,57867,[410.44710904]
17557,43601,[394.00429436]
17558,26637,[-711.44436026]
17559,85015,[-107.25812258]
17560,69254,[46.04187007]
17561,76047,[433.4333022]
17562,47647,[-87.73815583]
17563,58591,[-175.52237655]
17564,72963,[-321.74631683]
17565,60016,[-351.31832626]
17566,96162,[633.80633501]
17567,65726,[-108.11922083]
17568,42670,[340.79803479]
17569,29915,[117.05502736]
17570,51821,[643.22884406]
17571,22848,[-229.93886484]
17572,53940,[256.43060308]
17573,59983,[-19.55736064]
17574,76029,[186.06721347]
17575,50733,[204.9098069]
17576,84115,[213.57638163]
17577,33353,[113.30637456]
17578,41212,[63.65660974]
17579,26661,[328.21717004]
17580,20958,[-145.88792398]
17581,50911,[109.47135911]
17582,41536,[-203.3299742]
17583,66198,[-38.16076165]
17584,44515,[16.46703092]
17585,54821,[164.64175732]
17586,86676,[17.06383807]
17587,30667,[308.70464494]
17588,43198,[34.60610747]
17589,72480,[-407.32720887]
17590,78666,[38.73601233]
17591,68902,[-108.69104764]
17592,80842,[-353.18051105]
17593,68372,[58.34389577]
17594,98879,[212.35337667]
17595,33721,[-378.03429681]
17596,53448,[-112.91388229]
17597,32957,[105.41483228]
17598,66575,[-179.41555745]
17599,93253,[160.91861082]
17600,24546,[74.81735691]
17601,71369,[241.8730114]
17602,25551,[331.83070803]
17603,42227,[-109.64821065]
17604,88563,[181.2968279]
17605,96761,[-23.50702943]
17606,57178,[-556.42279809]
17607,67891,[207.55447452]
17608,96665,[-164.8626735]
17609,38460,[-139.01675813]
17610,25026,[226.31482462]
17611,51759,[-91.10257627]
17612,92843,[298.7220323]
17613,34937,[75.1947223]
17614,77793,[-174.10964244]
17615,94921,[-83.2780071]
17616,46257,[-349.38839115]
17617,49429,[366.36399324]
17618,33505,[-645.20610004]
17619,74767,[-107.07183964]
17620,93722,[219.4308925]
17621,29606,[-9.81290011]
17622,46568,[16.7273991]
17623,72011,[-317.87868321]
17624,81929,[-148.7594759]
17625,35466,[139.13336242]
17626,26312,[-268.57896479]
17627,40424,[242.67313498]
17628,80099,[105.76494554]
17629,64568,[-77.49946842]
17630,30643,[3.18076023]
17631,51745,[-226.05632402]
17632,36441,[-8.69035608]
17633,35177,[112.14697814]
17634,67738,[-167.27707938]
17635,34489,[62.65142631]
17636,41232,[-162.50603867]
17637,62345,[203.13427258]
17638,52557,[453.33640268]
17639,95143,[369.10844713]
17640,26970,[370.27699435]
17641,41697,[141.63979169]
17642,26867,[149.92359377]
17643,61171,[70.31607451]
17644,47949,[10.30279268]
17645,60104,[-150.40555812]
17646,61535,[-173.92207443]
17647,20068,[272.08240877]
17648,62396,[-243.71754418]
17649,25111,[169.2124632]
17650,96091,[-56.35176711]
17651,68823,[-62.13566578]
17652,36289,[47.49153795]
17653,78317,[-112.39590954]
17654,40177,[-193.40073321]
17655,45502,[-438.4092856]
17656,79346,[-228.34065269]
17657,97844,[164.10920144]
17658,50685,[-244.80876901]
17659,30229,[242.28438092]
17660,39106,[-8.03434392]
17661,81374,[59.3029443]
17662,87837,[327.89297527]
17663,64463,[-507.0505214]
17664,37723,[160.1979471]
17665,62871,[-36.36929374]
17666,82678,[-70.29152101]
17667,42101,[269.94537174]
17668,90256,[142.14644743]
17669,80132,[11.02445301]
17670,36952,[-196.90027016]
17671,30734,[-39.90006878]
17672,60269,[-565.20608305]
17673,98478,[-28.29535476]
17674,85309,[82.82343784]
17675,39027,[161.64202219]
17676,86335,[166.28968279]
17677,90970,[-173.80371852]
17678,26294,[-7.92160883]
17679,55899,[354.09406835]
17680,76462,[-86.60261668]
17681,81527,[215.69280596]
17682,38276,[167.87423305]
17683,29548,[61.61692149]
17684,26898,[-441.19998223]
17685,24019,[247.01520732]
17686,42961,[66.21182447]
17687,51178,[35.72232262]
17688,94344,[158.81987099]
17689,35941,[-262.35431796]
17690,91846,[317.41497423]
17691,36648,[71.99298705]
17692,33926,[2.67139823]
17693,95270,[-72.49996672]
17694,21527,[-293.97071443]
17695,80774,[216.58177486]
17696,52667,[157.9203802]
17697,99924,[122.64484402]
17698,37026,[13.89667429]
17699,56569,[-353.17892974]
17700,61093,[-322.72449363]
17701,28707,[44.39291148]
17702,77833,[77.77289679]
17703,43750,[-55.50032217]
17704,21734,[-238.69983415]
17705,38100,[-101.60946079]
17706,95744,[-377.90917433]
17707,88004,[10.49440728]
17708,23501,[47.4124]
17709,54294,[124.88264753]
17710,77786,[-194.18935141]
17711,93271,[88.01407355]
17712,71019,[154.92608272]
17713,47221,[-86.94314893]
17714,54718,[23.64145912]
17715,48308,[-96.95339675]
17716,40855,[172.24999375]
17717,91205,[-233.03276491]
17718,25698,[-89.33606988]
17719,42813,[197.69438896]
17720,82593,[227.22298709]
17721,22863,[-137.55543596]
17722,85023,[-29.23603894]
17723,75239,[-179.08412696]
17724,35189,[-303.25476683]
17725,86877,[65.10674866]
17726,58976,[-161.95995209]
17727,40401,[-243.71342623]
17728,34387,[-70.51310478]
17729,66884,[107.70628765]
17730,61812,[169.62464596]
17731,27604,[239.83139178]
17732,69123,[165.45131674]
17733,34678,[-14.67447036]
17734,30370,[-223.44316977]
17735,84316,[105.51657832]
17736,44781,[-2.70755535]
17737,56725,[365.76709347]
17738,92582,[-327.57045282]
17739,26386,[42.58876704]
17740,42250,[101.83759703]
17741,63660,[-34.35559663]
17742,95873,[153.40148437]
17743,96802,[280.16408869]
17744,33296,[95.77948518]
17745,27844,[-42.58346311]
17746,87873,[-33.57455661]
17747,82308,[-58.39097178]
17748,46171,[-17.8579503]
17749,62025,[206.40461483]
17750,36409,[-189.94847279]
17751,66911,[90.21360256]
17752,59778,[392.61847838]
17753,25812,[-4.91804959]
17754,54944,[-176.89291608]
17755,99267,[-182.83784069]
17756,79737,[-229.32263167]
17757,73460,[348.07428565]
17758,42296,[50.67199821]
17759,79464,[-211.56847326]
17760,60726,[-72.5441687]
17761,88250,[300.2241702]
17762,25684,[-127.09271104]
17763,84499,[187.50709285]
17764,49082,[170.1783552]
17765,62016,[-12.56884842]
17766,36178,[-21.44868072]
17767,21270,[95.49927881]
17768,46108,[330.14526952]
17769,30570,[337.77508701]
17770,46659,[-86.04191299]
17771,80110,[93.67805808]
17772,60546,[-89.04737879]
17773,75283,[-508.63946864]
17774,63637,[220.13127329]
17775,42760,[189.34157446]
17776,54667,[-100.86984106]
17777,80863,[218.64151577]
17778,89630,[442.73587005]
17779,47252,[263.05522074]
17780,26557,[-58.76168219]
17781,22001,[-166.544032]
17782,30714,[-13.4812729]
17783,83751,[347.62116757]
17784,30603,[-327.69781564]
17785,67200,[192.78235782]
17786,69829,[386.14475859]
17787,82199,[-68.64456214]
17788,60551,[5.85579112]
17789,38915,[140.95497769]
17790,84692,[-109.83572624]
17791,28046,[152.00242032]
17792,92107,[69.24120741]
17793,83501,[197.20111292]
17794,70170,[223.69223391]
17795,70813,[-99.17345595]
17796,24120,[146.49007443]
17797,52999,[120.37839779]
17798,58029,[-50.24585846]
17799,43018,[-72.92581746]
17800,58236,[-150.33627486]
17801,45662,[-75.69868246]
17802,76505,[-546.78715543]
17803,23015,[-590.69824677]
17804,25802,[123.73310547]
17805,66168,[109.72696233]
17806,92879,[125.7571983]
17807,76414,[174.56259421]
17808,80114,[42.87467773]
17809,21918,[-90.44617827]
17810,74146,[187.52295625]
17811,59047,[178.40855648]
17812,65553,[-95.7457586]
17813,34622,[293.12500383]
17814,82481,[-206.7535709]
17815,66759,[-134.89270574]
17816,80541,[176.84291328]
17817,39097,[-22.03322011]
17818,51315,[-179.4009506]
17819,68274,[170.82292704]
17820,52463,[-197.57160728]
17821,60099,[-100.17264639]
17822,73262,[107.96966783]
17823,35141,[95.44264201]
17824,33992,[140.10830545]
17825,69433,[38.36579322]
17826,40132,[72.30457309]
17827,24936,[636.45228734]
17828,96482,[-87.24631509]
17829,98323,[-446.90654116]
17830,44959,[-62.15338954]
17831,92825,[62.27749185]
17832,56401,[-207.83427031]
17833,43361,[-123.07970066]
17834,69543,[144.10319182]
17835,95054,[123.81322532]
17836,77459,[-183.72620375]
17837,47506,[60.04248424]
17838,57170,[256.39381288]
17839,83796,[97.2191079]
17840,25233,[8.10032982]
17841,72934,[49.32216466]
17842,80833,[-503.02162643]
17843,42537,[172.44637987]
17844,24147,[185.20660058]
17845,84382,[-193.53962441]
17846,39960,[-148.48064395]
17847,44129,[332.33709715]
17848,57437,[-7.94145281]
17849,93238,[-131.68035495]
17850,55970,[-75.76666207]
17851,44928,[-48.41771548]
17852,99017,[-141.2970848]
17853,98589,[288.2377299]
17854,69740,[413.87743458]
17855,66703,[-75.58883725]
17856,80148,[154.4643047]
17857,80345,[-413.11248874]
17858,71522,[59.94221734]
17859,54425,[104.92277082]
17860,55915,[-193.38332119]
17861,22169,[-34.33332214]
17862,32108,[86.66211213]
17863,22783,[-175.59772565]
17864,68804,[403.04797611]
17865,35413,[318.90710125]
17866,71183,[-230.65086957]
17867,63585,[-109.10433633]
17868,57916,[-270.52025249]
17869,74286,[-110.32126555]
17870,50481,[-134.74853135]
17871,66255,[-298.32036109]
17872,27125,[87.32403989]
17873,54125,[210.03098838]
17874,61606,[150.37837962]
17875,61221,[289.69986122]
17876,64872,[-263.98389381]
17877,90602,[-134.12006929]
17878,46576,[-250.88459923]
17879,32362,[136.67023727]
17880,48741,[180.89262008]
17881,27713,[219.67228164]
17882,36492,[529.13219899]
17883,91618,[278.00130005]
17884,26109,[249.90015091]
17885,49020,[38.82106633]
17886,74448,[207.85762048]
17887,78380,[122.01742206]
17888,74102,[-154.16907103]
17889,56891,[223.13593937]
17890,86661,[-334.41301346]
17891,40190,[309.57663344]
17892,32517,[117.01607299]
17893,96133,[-278.1352572]
17894,21736,[48.72539096]
17895,49303,[-142.12603603]
17896,72629,[13.20329521]
17897,30882,[117.69966628]
17898,29353,[-599.61930533]
17899,90676,[-150.25921157]
17900,43282,[193.48223728]
17901,57164,[-13.57449613]
17902,76398,[-324.162166]
17903,60982,[-258.07456297]
17904,86675,[-141.66030639]
17905,47036,[-319.76907377]
17906,83921,[74.98904812]
17907,70032,[106.87133795]
17908,95372,[14.82746371]
17909,82133,[-91.06439169]
17910,33694,[-484.03273257]
17911,39725,[59.76733945]
17912,27929,[-94.93792241]
17913,90784,[-27.29190759]
17914,89940,[107.82678007]
17915,81316,[41.69711751]
17916,74698,[13.67262455]
17917,67379,[541.94997331]
17918,85828,[-248.98085458]
17919,74488,[-14.03353957]
17920,29200,[-177.04165463]
17921,23143,[224.27793601]
17922,86805,[-270.21484508]
17923,50638,[-60.2687447]
17924,30303,[-182.8781525]
17925,71264,[362.06558023]
17926,61196,[-408.49164966]
17927,32756,[91.29110831]
17928,48957,[-201.28548257]
17929,41749,[-280.52361876]
17930,95638,[248.1536404]
